,uuid,fieldname,title,description,type,ratio_t,ratio_d
2067,55953e8e-f220-40c8-958a-5778985bd546,,,,In DSW only,0,0
2068,7cd93213-e3da-45bc-be98-69304abbfaee,,,,In DSW only,0,0
2069,d5ab8298-9382-455c-8241-f64d3cc54ffe,,Are you running repeat samples?,,In DSW only,0,0
2070,ba2aa9ee-2891-44df-be00-03175321ce56,,,,In DSW only,0,0
2071,d79fc9ad-7ac3-4bcb-bd90-3340e9870dc6,,,,In DSW only,0,0
2072,d5ab8298-9382-455c-8241-f64d3cc54ffe,,Are you running repeat samples?,,In DSW only,0,0
2073,ecdc6c3f-249a-4d82-822c-649754201981,,Are you running standardized data capture or recording?,,In DSW only,0,0
2074,3180d0d4-8629-49ae-bf2e-404dc77e1c21,,,,In DSW only,0,0
2075,8ff86fcf-1827-4244-96b7-29a937e208fb,,,,In DSW only,0,0
2076,01b70401-021b-4fe7-9073-570ecb3b320c,,Are you doing Data Entry validation?,,In DSW only,0,0
2077,6503be67-781c-40e8-8b7d-67a064d75dc5,,,,In DSW only,0,0
2078,394d1836-cfdd-4113-8c8a-9b4884f3ae70,,,,In DSW only,0,0
2079,56354f8a-31df-40fc-aeae-67d45af560b5,,Are you using data peer review?,,In DSW only,0,0
2080,8dd3a209-09f9-4336-9197-3af532db5111,,,,In DSW only,0,0
2081,8f6a792d-5209-44cb-90d0-2106d5b292ff,,,,In DSW only,0,0
2082,e2401b56-5d7e-42c6-bb97-c8bede39b4b0,,Are you using controlled vocabularies?,,In DSW only,0,0
2083,7cda2bd8-b078-4ab5-8226-886e1c892a66,,,,In DSW only,0,0
2084,e5af082a-59e0-4a9e-af6e-cfc32eea0b14,,,,In DSW only,0,0
2085,4ae6452a-4ca6-434c-8453-7e3872e41847,,Specify the number of gigabytes,,In DSW only,0,0
2086,24dbd191-2d0c-4267-b858-d9063b21a486,,,,In DSW only,0,0
2087,624cfadf-6177-47b7-9ba8-b80b68aef0fd,,Size of each file/subject in gigabytes,,In DSW only,0,0
2088,4ae6452a-4ca6-434c-8453-7e3872e41847,,Specify the number of gigabytes,,In DSW only,0,0
2089,ecff019a-d4e6-44c6-a8fe-c84eb15ed8b7,,Is this a standard data format used by others too?,,In DSW only,0,0
2090,b08fe063-33f8-4380-b3a9-ba1e586dedf2,,What data formats/types will you be using?,"Have you identified types of data that you will use that are used by others too? Some types of data (e.g. genetic variants in the life sciences) are used by many different projects. For such data, often common standards exist that help to make these data reusable. Are you using such common data formats?",In DSW only,0,0
2091,f00cf643-5368-458a-97d4-b463c2000c66,,Data format/type:,,In DSW only,0,0
2092,8bd3d76a-4f69-4a1e-82dd-5416739720b3,,Why are you using a non-standard format?,,In DSW only,0,0
2093,2da70314-879e-46f5-a1da-2794d71a12d3,,,,In DSW only,0,0
2094,6c26d57b-468c-42ba-a01c-05d1334d0a6e,,,,In DSW only,0,0
2095,ab19f42e-6204-409e-aa6d-6d87783cce44,,,,In DSW only,0,0
2096,ea7420ef-3de3-4ca8-9ff8-ac1cdb0e506f,,What other reason do you have for not using a standard file format for this type?,,In DSW only,0,0
2097,934f6592-a032-4ada-91b2-4448d740d157,,Description,Briefly describe the contents of this data set,In DSW only,0,0
2098,b642c31d-a512-4ca7-8743-a2e0254006fa,,Please list all non-equipment data sets you will collect,,In DSW only,0,0
2099,f5fef09d-ade5-4019-b089-f05bd89c34bc,,Please specify what data sets you will acquire using measurement equipment,,In DSW only,0,0
2100,6f6241d9-136c-4770-9d58-8a3f39607052,,,,In DSW only,0,0
2101,bc5e3dbf-2923-4025-a49a-f204b01d4018,,File Naming conventions,,In DSW only,0,0
2102,f7f2ff16-eee0-42a7-a89a-bd7291cef5fc,,,,In DSW only,0,0
2103,10a10ffd-bfe1-4c6b-bbb6-3dfb1e63a5d5,,,,In DSW only,0,0
2104,a12aa967-28a5-4a9b-8df8-f7c533205ea4,,New question,,In DSW only,0,0
2105,0e810343-6026-4992-8ea0-5539cbc77093,,Will you be storing samples?,,In DSW only,0,0
2106,bc5e3dbf-2923-4025-a49a-f204b01d4018,,File Naming conventions,,In DSW only,0,0
2107,839ea5fc-9cc1-497e-91bf-c05b34847a5e,,Are you using any other quality processes?,,In DSW only,0,0
2108,095cdc0d-3a93-4476-a320-140114e1d071,,,,In DSW only,0,0
2109,f1e2f788-0957-4111-b342-ab9797641e4d,,,,In DSW only,0,0
2110,e24167a2-14ec-445d-b205-fb6c7e24a7d1,,What other quality processes do you use?,,In DSW only,0,0
2111,839ea5fc-9cc1-497e-91bf-c05b34847a5e,,Are you using any other quality processes?,,In DSW only,0,0
2112,e2401b56-5d7e-42c6-bb97-c8bede39b4b0,,Are you using controlled vocabularies?,,In DSW only,0,0
2113,56354f8a-31df-40fc-aeae-67d45af560b5,,Are you using data peer review?,,In DSW only,0,0
2114,01b70401-021b-4fe7-9073-570ecb3b320c,,Are you doing Data Entry validation?,,In DSW only,0,0
2115,ecdc6c3f-249a-4d82-822c-649754201981,,Are you running standardized data capture or recording?,,In DSW only,0,0
2116,d5ab8298-9382-455c-8241-f64d3cc54ffe,,Are you running repeat samples?,,In DSW only,0,0
2117,e458d2eb-ba1e-4c4c-8619-5f8f431715b4,,Are you calibrating measurements?,,In DSW only,0,0
2118,a12aa967-28a5-4a9b-8df8-f7c533205ea4,,New question,,In DSW only,0,0
2119,988d0815-44a8-449e-b859-d95072054450,,,,In DSW only,0,0
2120,00ed33b9-ef1c-4de0-932b-bc6a29023e76,,,,In DSW only,0,0
2121,cc76bce4-f4df-40e0-b28b-dc64b95b7c7b,,Will you use a folder for each sample/subject?,,In DSW only,0,0
2122,d8e75d4d-08b8-40d0-9894-becd7e282772,,,,In DSW only,0,0
2123,b1fdd89d-7493-4f02-9d9f-d9b28caa5c2a,,,,In DSW only,0,0
2124,f8eeb548-f5af-4fc8-a5fd-88fdf28b0de1,,Will you use a (sub)folder for each (repeated) analysis?,,In DSW only,0,0
2125,b95e30f5-652b-42b7-943f-022df817f2cb,,,,In DSW only,0,0
2126,0493b207-9ed9-4437-aa3d-603632b600c1,,,,In DSW only,0,0
2127,c9ed47c7-49f7-4ea5-895d-1d17c19c36e4,,What is the naming convention for this folder?,"What appointment have you made for the naming of the folders? Make sure names are relatively short, and avoid spaces and special characters.
",In DSW only,0,0
2128,ecb23397-d44d-4623-8233-481e753492ea,,What are the naming conventions for the analysis folders?,,In DSW only,0,0
2129,ecb23397-d44d-4623-8233-481e753492ea,,What are the naming conventions for the analysis folders?,,In DSW only,0,0
2130,c39edad5-fc9a-4649-9c8f-dbebd6902578,,Will you use a (sub)folder for each step in the analysis workflow?,,In DSW only,0,0
2131,f8896f30-e90a-4ee6-a1c4-085636b36535,,,,In DSW only,0,0
2132,420d249b-5586-41d1-98b3-01961190308c,,,,In DSW only,0,0
2133,dad8247a-3553-48dc-8518-d64057cded1e,,What are the naming conventions for these folders?,"What appointment have you made for the naming of the folders? Make sure names are relatively short, and avoid spaces and special characters.",In DSW only,0,0
2134,3d0e0a6e-24c0-421c-8656-fc7c1e6f79be,,What appointments have you made about the naming of files?,"Make sure names are relatively short, and avoid spaces and special characters. You can use underscore characters, and consider using unique identifiers for the samples/experiments. You can consider to add versioning using the date in YYYYMMDD format.",In DSW only,0,0
2135,dc39957e-688a-4f71-a6a8-57f52509e7cf,,"Will you be storing data in an ""object store"" system?",,In DSW only,0,0
2136,e1a9bab2-50d5-4294-b74c-13287b7899c6,,,,In DSW only,0,0
2137,91c04284-9af5-425c-b288-1b7997885fcd,,,,In DSW only,0,0
2138,7dcf6059-b22c-44e9-8048-c8b8b90764ca,,What are the naming conventions for objects in the store?,,In DSW only,0,0
2139,7dcf6059-b22c-44e9-8048-c8b8b90764ca,,What are the naming conventions for objects in the store?,,In DSW only,0,0
2140,7dcf6059-b22c-44e9-8048-c8b8b90764ca,,What are the naming conventions for objects in the store?,,In DSW only,0,0
2141,4539a575-6bdd-4077-a2fd-71b8121e2e06,,Will you use a relational database system to store project data?,,In DSW only,0,0
2142,6be266f0-1357-488a-92e4-382989d9fbf2,,,,In DSW only,0,0
2143,cb1a5c3b-9b63-449d-b722-a3e4f137dcb7,,,,In DSW only,0,0
2144,bf52613c-1bfb-47b6-87cc-42f54de79129,,How will you handle changes in the data?,,In DSW only,0,0
2145,29ba619b-28a1-46c3-b6aa-40a7668b6fe8,,,,In DSW only,0,0
2146,7f3ccbe5-7650-4c85-b60f-141e269b5976,,,,In DSW only,0,0
2147,24219df8-dfb8-4c7d-94fa-fd329e9468b7,,,,In DSW only,0,0
2148,bf52613c-1bfb-47b6-87cc-42f54de79129,,How will you handle changes in the data?,,In DSW only,0,0
2149,d35a8f6d-c60a-4a9b-8645-67901f5bac9d,,Will you use a graph database for data in the project?,,In DSW only,0,0
2150,7998a48a-ddab-44db-bd07-f432dc6e2ec3,,,,In DSW only,0,0
2151,7b43ab63-9ba7-4af5-a8c2-b28764a42d6d,,,,In DSW only,0,0
2152,bc5e3dbf-2923-4025-a49a-f204b01d4018,,File Naming conventions,,In DSW only,0,0
2153,6332d026-3709-421b-ae63-4517dd6bef28,,Will you be storing data in a triple store?,,In DSW only,0,0
2154,d1bfec9f-0868-4097-a00b-ed983630c03b,,,,In DSW only,0,0
2155,bf89adcd-f10f-4148-b324-cb1b907542d5,,,,In DSW only,0,0
2156,bc5e3dbf-2923-4025-a49a-f204b01d4018,,File Naming conventions,,In DSW only,0,0
2157,3e41388c-891e-49bb-bd1e-49ffe987ad0b,,Data sets you will be making available,,In DSW only,0,0
2158,ac50c546-13de-4961-9815-2e3872d980ae,,Name of the data set,Give an internally unique name for the data set,In DSW only,0,0
2159,6eab5489-1001-4da9-ad9d-2d0d3b16ec48,,Where will this data be made available,,In DSW only,0,0
2160,3e41388c-891e-49bb-bd1e-49ffe987ad0b,,Data sets you will be making available,,In DSW only,0,0
2161,6eab5489-1001-4da9-ad9d-2d0d3b16ec48,,Where will this data be made available,,In DSW only,0,0
2162,cff3b08a-0d32-4802-9401-082855c8355d,,Name the repository or database where the data will be made available,,In DSW only,0,0
2163,6eab5489-1001-4da9-ad9d-2d0d3b16ec48,,Where will this data be made available,,In DSW only,0,0
2164,cff3b08a-0d32-4802-9401-082855c8355d,,Name the repository or database where the data will be made available,,In DSW only,0,0
2165,cff3b08a-0d32-4802-9401-082855c8355d,,Name the repository or database where the data will be made available,,In DSW only,0,0
2166,6eab5489-1001-4da9-ad9d-2d0d3b16ec48,,Where will this data be made available,,In DSW only,0,0
2167,ac50c546-13de-4961-9815-2e3872d980ae,,Name of the data set,Give an internally unique name for the data set,In DSW only,0,0
2168,3e41388c-891e-49bb-bd1e-49ffe987ad0b,,Data sets you will be making available,,In DSW only,0,0
2169,ac50c546-13de-4961-9815-2e3872d980ae,,Name of the data set,Give an internally unique name for the data set,In DSW only,0,0
2170,bf52613c-1bfb-47b6-87cc-42f54de79129,,How will you handle changes in the data?,,In DSW only,0,0
2171,29ba619b-28a1-46c3-b6aa-40a7668b6fe8,,,,In DSW only,0,0
2172,7f3ccbe5-7650-4c85-b60f-141e269b5976,,,,In DSW only,0,0
2173,cff3b08a-0d32-4802-9401-082855c8355d,,Name the repository or database where the data will be made available,,In DSW only,0,0
2174,6eab5489-1001-4da9-ad9d-2d0d3b16ec48,,Where will this data be made available,,In DSW only,0,0
2175,ac50c546-13de-4961-9815-2e3872d980ae,,Name of the data set,Give an internally unique name for the data set,In DSW only,0,0
2176,3e41388c-891e-49bb-bd1e-49ffe987ad0b,,Data sets you will be making available,,In DSW only,0,0
2177,221c322e-dff5-438f-8a2e-90e762681156,,What repository?,,In DSW only,0,0
2178,f5e162ee-1077-4ebe-a932-192bc7f67e98,,Will you need consent for any personal data?,,In DSW only,0,0
2179,d4375763-1af3-48a0-8738-f216b5ceeff0,,,,In DSW only,0,0
2180,e1ae38ed-14fb-4143-8a76-3883bd794b9b,,,,In DSW only,0,0
2181,a484287c-fd7f-47ca-8dea-cdb36f48616d,,,,In DSW only,0,0
2182,08014631-8a8a-4efa-bd58-3766cc40c7ed,,,,In DSW only,0,0
2183,a484287c-fd7f-47ca-8dea-cdb36f48616d,,,,In DSW only,0,0
2184,e1ae38ed-14fb-4143-8a76-3883bd794b9b,,,,In DSW only,0,0
2185,d4375763-1af3-48a0-8738-f216b5ceeff0,,,,In DSW only,0,0
2186,3a77595a-87ae-484d-a9a6-052f312453ee,,,,In DSW only,0,0
2187,973d38a0-e363-4162-9aed-1803423e85fe,,What legal base?,,In DSW only,0,0
2188,6dc3766a-79d7-4adc-b0e8-d72b73eb8d32,,,,In DSW only,0,0
2189,bfa19d53-24f3-432c-b12c-675f73bc6c70,,,,In DSW only,0,0
2190,817feba4-9cbc-4efa-b79e-4ccb725b18ce,,,,In DSW only,0,0
2191,9620fd08-f662-4f00-ae99-85fb71ba1430,,,,In DSW only,0,0
2192,23808dab-f991-4ac7-8900-80a84ec0a934,,,,In DSW only,0,0
2193,4e717aa4-31ba-45df-ac2c-d1b8211aab24,,,,In DSW only,0,0
2194,6dfaa1b8-4c72-45a6-a606-29382144326a,,,,In DSW only,0,0
2195,868f29a5-2bff-431b-8308-b0d7c3678da1,,Describe the legal basis under which you are processing personal data,"Please note that if you are collecting data about EU citizens, the only legal bases you can use are listed in the question above and it is unlikely that you need to specify details here.",In DSW only,0,0
2196,f5e162ee-1077-4ebe-a932-192bc7f67e98,,Will you need consent for any personal data?,,In DSW only,0,0
2197,19ee5b2f-4ed2-4508-9265-9773229dcc36,,,,In DSW only,0,0
2198,dfcd23a7-463d-46f7-99cc-589d9aaa91d2,,,,In DSW only,0,0
2199,5a119b74-fdb6-464c-9267-8a68b8a2cf8d,,,,In DSW only,0,0
2200,6a3e4ed2-60cf-47b5-b6e5-1cf26655e251,,,,In DSW only,0,0
2201,467ff3ad-156c-4285-9efb-c91072b3544e,,Is extension of any consent for privacy sensitive data needed?,"If the data that you will re-use is coupled to people, is the informed consent that was originally obtained from those people covering your current research?",In DSW only,0,0
2202,f0eeb017-869a-4480-8b6a-0c46b8ec7587,,,,In DSW only,0,0
2203,db636108-c99c-41a7-89b5-70e0021384a1,,What will you need to do in order to be able to re-use this data?,,In DSW only,0,0
2204,bfa19d53-24f3-432c-b12c-675f73bc6c70,,,,In DSW only,0,0
2205,dc921fac-cf77-4d3d-bb9c-907d37f838ef,,,,In DSW only,0,0
2206,4dd69e44-097b-42fc-98a4-4ce379453d46,,,,In DSW only,0,0
2207,d5990471-0618-42cd-92cb-bbbfd4f61532,,Are any personal data sufficiently protected?,,In DSW only,0,0
2208,5d518250-a5d3-47f1-ada8-aa64c9ce3370,,,,In DSW only,0,0
2209,75b86c10-4aeb-4f1a-89cd-8b380a2287b1,,,,In DSW only,0,0
2210,59748a7b-f729-404d-babe-3147e2c6b247,,How is pseudonymization handled?,,In DSW only,0,0
2211,72c0a64f-a3ec-4d9e-bf37-ee0b25c2a084,,,,In DSW only,0,0
2212,1653a04e-20e2-4929-9fd5-8c35402ac359,,,,In DSW only,0,0
2213,ca0df149-cb95-404a-a925-0a1fc5052d1d,,,,In DSW only,0,0
2214,44348fa8-fd12-49ea-ad7f-48ff88215829,,,,In DSW only,0,0
2215,c5bdfb9d-33a7-4d0b-82cf-cde1911ad5bc,,,,In DSW only,0,0
2216,eb876df3-5fb5-4885-9ab6-7dbfa6ba7427,,What way are you pseudonymizing data?,,In DSW only,0,0
2217,ca0f9465-3116-4824-8651-b592151c5368,,Under what license will this data set be made available?,,In DSW only,0,0
2218,4e08eda2-9564-4035-9fbd-b2b2cfe198d1,,How will re-users be able to get access?,,In DSW only,0,0
2219,dce3e924-717a-4b50-bdac-1b247e9ac18a,,What conditions?,Please describe the conditions.,In DSW only,0,0
2220,283abe36-207b-42c3-8d8e-ec9343d6f6fd,,What conditions?,Please describe the conditions.,In DSW only,0,0
2221,d27a6e0f-55ea-4b25-bfb9-dcb4d6346fe0,,,,In DSW only,0,0
2222,d27a6e0f-55ea-4b25-bfb9-dcb4d6346fe0,,,,In DSW only,0,0
2223,9186e183-e328-41f9-b012-149d0bbad9ea,,,,In DSW only,0,0
2224,9186e183-e328-41f9-b012-149d0bbad9ea,,,,In DSW only,0,0
2225,734d5f4e-91c0-4019-8164-8c70c2e0c8f2,,,,In DSW only,0,0
2226,734d5f4e-91c0-4019-8164-8c70c2e0c8f2,,,,In DSW only,0,0
2227,9186e183-e328-41f9-b012-149d0bbad9ea,,,,In DSW only,0,0
2228,d27a6e0f-55ea-4b25-bfb9-dcb4d6346fe0,,,,In DSW only,0,0
2229,30426255-b153-4f3e-bf20-f13573160a64,,What conditions?,Please summarize the restrictions,In DSW only,0,0
2230,ca0f9465-3116-4824-8651-b592151c5368,,Under what license will this data set be made available?,,In DSW only,0,0
2231,ca0f9465-3116-4824-8651-b592151c5368,,Under what license will this data set be made available?,,In DSW only,0,0
2232,d27a6e0f-55ea-4b25-bfb9-dcb4d6346fe0,,,,In DSW only,0,0
2233,9186e183-e328-41f9-b012-149d0bbad9ea,,,,In DSW only,0,0
2234,4e08eda2-9564-4035-9fbd-b2b2cfe198d1,,How will re-users be able to get access?,,In DSW only,0,0
2235,f78fb7e9-2f26-493c-a19b-04e153c17274,,How will re-users be able to get access?,,In DSW only,0,0
2236,15e7beff-1d71-4515-9517-26e222e672e5,,,,In DSW only,0,0
2237,f68a6141-3f78-4efb-8a80-2a482e75a862,,,,In DSW only,0,0
2238,e856687f-772c-462a-b0e1-071ffffaab8e,,,,In DSW only,0,0
2239,8a7e4cc0-8806-4c7a-a662-66e38376769c,,What process?,,In DSW only,0,0
2240,a572c436-5d57-4385-ac9a-d6f117881444,,Will the conditions be published as part of open metadata?,,In DSW only,0,0
2241,70e54988-5124-45cc-8803-2a7443e41b3d,,,,In DSW only,0,0
2242,438aa606-da1d-49f7-8de0-e5fbe64feaa8,,,,In DSW only,0,0
2243,70e54988-5124-45cc-8803-2a7443e41b3d,,,,In DSW only,0,0
2244,438aa606-da1d-49f7-8de0-e5fbe64feaa8,,,,In DSW only,0,0
2245,2f5dfefc-a42e-4c40-a676-7d187b22cb72,,How will you document your data?,"For reusability, the data should be well documented. In this section of the questionnaire you can specify what kinds of documentation you will be providing.",In DSW only,0,0
2246,3564eac9-121e-4fd7-81f1-15d0495aa9d7,,,,In DSW only,0,0
2247,8d3b85e0-1683-48a5-a650-9f0d9bf8a1a4,,Will you be documenting the data with Dublin Core metadata? ,"Dublin Core is a standard documenting domain independent aspects of a resource; including who has created it, audience, function, formatting and licensing. Does your documentation follow the Dublin Core standard? ",In DSW only,0,0
2248,45dba825-2fcf-4200-894b-aff2e41b331b,,,,In DSW only,0,0
2249,d29ca8b4-0cb6-4678-90fa-e8c72de9073f,,,,In DSW only,0,0
2250,45dba825-2fcf-4200-894b-aff2e41b331b,,,,In DSW only,0,0
2251,d29ca8b4-0cb6-4678-90fa-e8c72de9073f,,,,In DSW only,0,0
2252,106df534-f590-416b-8e4a-846edbdc4325,,Will you be documenting the data with W3C PROV provenance?,,In DSW only,0,0
2253,ac02cdb6-5e2a-4f82-a22a-55aec0d065c5,,,,In DSW only,0,0
2254,42502a61-5384-4611-a207-90cd02de022f,,,,In DSW only,0,0
2255,30426255-b153-4f3e-bf20-f13573160a64,,What conditions?,Please summarize the restrictions,In DSW only,0,0
2256,f69905ca-8af4-44eb-9563-2d3248eb25a7,,,,In DSW only,0,0
2257,bbd5f0c7-dc42-4b41-9c40-806aa8bfd8a7,,,,In DSW only,0,0
2258,106df534-f590-416b-8e4a-846edbdc4325,,Will you be documenting the data with W3C PROV provenance?,,In DSW only,0,0
2259,074d97c3-b83f-4bc8-b17c-bebaa22a0c4c,,,,In DSW only,0,0
2260,ac02cdb6-5e2a-4f82-a22a-55aec0d065c5,,,,In DSW only,0,0
2261,42502a61-5384-4611-a207-90cd02de022f,,,,In DSW only,0,0
2262,5607d0bb-6b9e-4211-821c-785acc3aa25e,,Will this work space be run by dedicated specialists?,,In DSW only,0,0
2263,bcbc8cf6-7ba6-40d4-be2b-db85cb9e26c1,,,,In DSW only,0,0
2264,e7324e1a-bfcb-4f2b-855a-35701dfb1ad5,,,,In DSW only,0,0
2265,35b32d04-fec6-465e-976d-466aafcb385d,,,,In DSW only,0,0
2266,5607d0bb-6b9e-4211-821c-785acc3aa25e,,Will this work space be run by dedicated specialists?,,In DSW only,0,0
2267,44810299-8618-4a79-a732-13cc2ff21903,,,,In DSW only,0,0
2268,25e06912-08a2-40e4-af76-cfbc5ada9925,,What is the acceptable risk for a total loss?,,In DSW only,0,0
2269,c1e83bdf-5914-44c2-8414-0a4e7fbaf272,,Are data all project members store adequately backed up and traceable?,,In DSW only,0,0
2270,99a48a1a-5c27-4e15-9da0-515da815b4b8,,What embargo period are you using?,After what period will restrictions on the reuse of data (except ethical and legal restrictions) fall away?,In DSW only,0,0
2271,17172079-ddce-40a7-b93a-f86dc6611452,,,,In DSW only,0,0
2272,7134876a-bd96-44dd-b483-a0089bb1e5be,,,,In DSW only,0,0
2273,b5e75eac-3db1-4736-8b22-7f8ed99218ab,,,,In DSW only,0,0
2274,d5990471-0618-42cd-92cb-bbbfd4f61532,,Are any personal data sufficiently protected?,,In DSW only,0,0
2275,d4e6a244-07fb-4573-b93f-c20a9409ac7c,,How long will this data set be kept?,,In DSW only,0,0
2276,59305ef2-2dd0-4553-8d7b-29186e0b8cd5,,,,In DSW only,0,0
2277,bb6b4f0a-9908-4473-9982-30084ff4f6ab,,,,In DSW only,0,0
2278,7b5f059a-ae7e-4f7f-92e8-119911e568b2,,,,In DSW only,0,0
2279,59305ef2-2dd0-4553-8d7b-29186e0b8cd5,,,,In DSW only,0,0
2280,7b5f059a-ae7e-4f7f-92e8-119911e568b2,,,,In DSW only,0,0
2281,7b5f059a-ae7e-4f7f-92e8-119911e568b2,,,,In DSW only,0,0
2282,d4e6a244-07fb-4573-b93f-c20a9409ac7c,,How long will this data set be kept?,,In DSW only,0,0
2283,3b3fbcc6-c405-4151-8dce-e11dbd46b1bd,,Will the metadata be available even when the data no longer exists?,,In DSW only,0,0
2284,b2eff435-ddbb-4172-a178-38aa71c700b4,,,,In DSW only,0,0
2285,d21c32f1-c150-4c89-8472-2918d60dd547,,,,In DSW only,0,0
2286,3b3fbcc6-c405-4151-8dce-e11dbd46b1bd,,Will the metadata be available even when the data no longer exists?,,In DSW only,0,0
2287,b2eff435-ddbb-4172-a178-38aa71c700b4,,,,In DSW only,0,0
2288,d21c32f1-c150-4c89-8472-2918d60dd547,,,,In DSW only,0,0
2289,346118ee-265f-4104-8409-161ea9a57f75,,How long will the data be kept?,"Specify the period, and optionally add how this relates to the minimum period that you are required to keep the data and/or a reason for choosing this period.",In DSW only,0,0
2290,59305ef2-2dd0-4553-8d7b-29186e0b8cd5,,,,In DSW only,0,0
2291,bb6b4f0a-9908-4473-9982-30084ff4f6ab,,,,In DSW only,0,0
2292,7b5f059a-ae7e-4f7f-92e8-119911e568b2,,,,In DSW only,0,0
2293,67c34ee1-2e71-423c-97a7-fe6aa3723465,,Did you consider the possible impact to the project or organization if information is lost?,,In DSW only,0,0
2294,67c34ee1-2e71-423c-97a7-fe6aa3723465,,Did you consider the possible impact to the project or organization if information is lost?,,In DSW only,0,0
2295,e8943baf-4c0c-4f30-8b57-88c06f3bc4ad,,,,In DSW only,0,0
2296,72099c46-16e7-47a2-a320-cc768b7085fe,,Will you need a shared working space to work with your data?,,In DSW only,0,0
2297,80d403f3-3f29-4f37-9040-b901ae9afa37,,Will access control to the work space be tightly controlled?,,In DSW only,0,0
2298,b21c9f70-78e7-4975-b776-59e372285662,,,,In DSW only,0,0
2299,80d403f3-3f29-4f37-9040-b901ae9afa37,,Will access control to the work space be tightly controlled?,,In DSW only,0,0
2300,b21c9f70-78e7-4975-b776-59e372285662,,,,In DSW only,0,0
2301,b21c9f70-78e7-4975-b776-59e372285662,,,,In DSW only,0,0
2302,b19ba76a-4b6a-45f6-8ab5-8bbfb92c7b2c,,,,In DSW only,0,0
2303,302e4b9b-9a9c-4fb0-9745-5f8ff4cca746,,,,In DSW only,0,0
2304,80d403f3-3f29-4f37-9040-b901ae9afa37,,Will access control to the work space be tightly controlled?,,In DSW only,0,0
2305,154cd5fc-a79f-4c2e-be67-6985813bbc8d,,,,In DSW only,0,0
2306,80d403f3-3f29-4f37-9040-b901ae9afa37,,Will access control to the work space be tightly controlled?,,In DSW only,0,0
2307,80a682bd-8a5c-4a52-935d-680509838a4e,,What kind of repository will this data be stored in?,"Domain repositories often have the best functionality to make the data findable and reusable. Many of them are listed in https://fairsharing,org/",In DSW only,0,0
2308,41e4ea61-fc1e-4837-987e-b78669dd9dab,,Will the repository charge for their services?,,In DSW only,0,0
2309,4e0c1edf-660c-4ebf-81f5-9fa959dead30,,Specify a list of data sets you will be publishing,"Specify a short name for each data set, sufficient for yourself to know what data it is about. It is useful to think about a data set as some collection of data that will be ending up in the same place.",In DSW only,0,0
2310,f9583d26-a28d-4924-af6d-a32325543e65,,,,In DSW only,0,0
2311,797cd59c-d3e9-4523-bd54-0fcee33ce643,,,,In DSW only,0,0
2312,5d2df3dd-e3bf-445c-9087-9731e5fb3626,,How will you be paying these charges?,,In DSW only,0,0
2313,41e4ea61-fc1e-4837-987e-b78669dd9dab,,Will the repository charge for their services?,,In DSW only,0,0
2314,de23bb94-b727-4907-9a5d-6f8c78c3e432,,Will repositories you use charge you for their services?,,In DSW only,0,0
2315,172043dd-d911-4bc7-9ba6-841d38d5822c,,,,In DSW only,0,0
2316,d5b27482-b598-4b8c-b534-417d4ad27394,,,,In DSW only,0,0
2317,fe8ed36b-40e8-483b-ab31-061f6168d7ad,,,,In DSW only,0,0
2318,de23bb94-b727-4907-9a5d-6f8c78c3e432,,Will repositories you use charge you for their services?,,In DSW only,0,0
2319,edc9b6d9-c121-4e00-ba83-710330c2e18d,,How will you be paying for these services?,,In DSW only,0,0
2320,f613d751-f6dd-406e-863c-cdce486a5fc0,,,,In DSW only,0,0
2321,9081d546-59d1-4ffb-987e-02f6ed002e73,,,,In DSW only,0,0
2322,aeafeb04-59e1-4e56-8c89-07d773474695,,,,In DSW only,0,0
2323,9081d546-59d1-4ffb-987e-02f6ed002e73,,,,In DSW only,0,0
2324,6fb69263-d2cb-4d90-babe-523136c29bc4,,,,In DSW only,0,0
2325,6e0704a2-cea3-4ae7-8ab5-5eb6db163639,,How will you pay for these costs?,,In DSW only,0,0
2326,13a7eeae-09f5-42bf-8e62-b2c1fe1b86f7,,Did you budget for the time and effort it will take to prepare the data for publication?,,In DSW only,0,0
2327,f765ae2f-7d22-478c-bd53-1a388c4dbcc9,,,,In DSW only,0,0
2328,db44d6ca-efc2-413e-8abc-d92f92ed1d1d,,,,In DSW only,0,0
2329,f765ae2f-7d22-478c-bd53-1a388c4dbcc9,,,,In DSW only,0,0
2330,db44d6ca-efc2-413e-8abc-d92f92ed1d1d,,,,In DSW only,0,0
2331,d5b27482-b598-4b8c-b534-417d4ad27394,,,,In DSW only,0,0
2332,3d20fbb7-c401-4fa2-aeaa-ec5a2ef35322,,Did you work out the financial aspects of making the data available?,,In DSW only,0,0
2333,cb7d17a8-30c0-489d-a43c-702b27d97611,,How is the ownership of the collected data arranged?,,In DSW only,0,0
2334,f310952b-e946-4315-bb32-bf127d1bf96a,,,,In DSW only,0,0
2335,91d6ee6f-c501-4d1c-a6e7-9da1789f68de,,,,In DSW only,0,0
2336,ef4ac36a-eea0-42b4-8292-b89090a1b5ef,,,,In DSW only,0,0
2337,115a165f-9d3f-440d-a822-4bd2795c264e,,,,In DSW only,0,0
2338,0fd3cd1c-e0e8-41d5-9beb-3f1faba0fb91,,,,In DSW only,0,0
2339,06655161-9a91-47f4-af3b-9d2a5e6db19b,,How else is the intellectual property for the data collected in the project arranged?,,In DSW only,0,0
